datetime,meter_reading,meter_name,stuck
12/30/2022 17:15,516419,multipurpose_bldg_main,0
12/30/2022 17:30,516421,multipurpose_bldg_main,0
12/30/2022 17:45,516425,multipurpose_bldg_main,0
12/30/2022 18:00,516428,multipurpose_bldg_main,0
12/30/2022 18:15,516431,multipurpose_bldg_main,0
12/30/2022 18:30,516434,multipurpose_bldg_main,0
12/30/2022 18:45,516436,multipurpose_bldg_main,0
12/30/2022 19:00,516438,multipurpose_bldg_main,0
12/30/2022 19:15,516440,multipurpose_bldg_main,0
12/30/2022 19:30,516443,multipurpose_bldg_main,0
12/30/2022 19:45,516445,multipurpose_bldg_main,0
12/30/2022 20:00,516446,multipurpose_bldg_main,0
12/30/2022 20:15,516447,multipurpose_bldg_main,0
12/30/2022 20:30,516449,multipurpose_bldg_main,0
12/30/2022 20:45,516451,multipurpose_bldg_main,0
12/30/2022 21:00,516452,multipurpose_bldg_main,0
12/30/2022 21:15,516454,multipurpose_bldg_main,0
12/30/2022 21:30,516455,multipurpose_bldg_main,0
12/30/2022 21:45,516457,multipurpose_bldg_main,0
12/30/2022 22:15,516459,multipurpose_bldg_main,0
12/30/2022 22:30,516460,multipurpose_bldg_main,0
12/30/2022 22:45,516461,multipurpose_bldg_main,0
12/30/2022 23:00,516463,multipurpose_bldg_main,0
12/30/2022 23:15,516464,multipurpose_bldg_main,0
12/30/2022 23:30,516465,multipurpose_bldg_main,0
12/30/2022 23:45,516466,multipurpose_bldg_main,0
12/31/2022 0:00,516468,multipurpose_bldg_main,0
12/31/2022 0:15,516469,multipurpose_bldg_main,0
12/31/2022 0:45,516471,multipurpose_bldg_main,0
12/31/2022 1:00,516473,multipurpose_bldg_main,0
12/31/2022 1:15,516474,multipurpose_bldg_main,0
12/31/2022 1:30,516475,multipurpose_bldg_main,0
12/31/2022 1:45,516476,multipurpose_bldg_main,0
12/31/2022 2:00,516477,multipurpose_bldg_main,0
12/31/2022 2:15,516478,multipurpose_bldg_main,0
12/31/2022 2:30,516480,multipurpose_bldg_main,0
1/11/2023 8:00,518235,multipurpose_bldg_main,0
1/11/2023 8:15,518236,multipurpose_bldg_main,0
1/11/2023 8:30,518238,multipurpose_bldg_main,0
1/11/2023 8:45,518239,multipurpose_bldg_main,0
1/11/2023 9:00,518241,multipurpose_bldg_main,0
1/11/2023 9:15,518242,multipurpose_bldg_main,0
1/11/2023 9:30,518244,multipurpose_bldg_main,0
1/11/2023 9:45,518246,multipurpose_bldg_main,0
1/11/2023 10:00,518247,multipurpose_bldg_main,0
1/11/2023 10:15,518249,multipurpose_bldg_main,0
1/11/2023 10:30,518250,multipurpose_bldg_main,0
1/11/2023 10:45,518252,multipurpose_bldg_main,0
1/11/2023 11:00,518254,multipurpose_bldg_main,0
